"VISAE06","id","eventname","component","ACTION","target","objecttable","objectid","crud","edulevel","contextid","contextlevel","contextinstanceid","userid","courseid","relateduserid","anonymous","timecreated","origin","ip","realuserid"
"ECACEN21","2565280","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537130901","web","181.135.96.79","\N"
"ECACEN21","2565286","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537130902","web","181.135.96.79","\N"
"ECACEN21","2565395","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537131015","web","181.135.96.79","\N"
"ECACEN21","2565398","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537131016","web","181.135.96.79","\N"
"ECACEN21","2565404","\\mod_page\\event\\course_module_viewed","mod_page","viewed","course_module","page","38","r","2","645","70","383","512812","119","\N","0","1537131022","web","181.135.96.79","\N"
"ECACEN21","2570197","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537136580","web","181.135.96.79","\N"
"ECACEN21","2570200","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537136584","web","181.135.96.79","\N"
"ECACEN21","2571203","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","72682","c","2","656","70","394","512812","119","\N","0","1537137660","web","181.135.96.79","\N"
"ECACEN21","2571204","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","72682","c","2","656","70","394","512812","119","\N","0","1537137660","web","181.135.96.79","\N"
"ECACEN21","2571213","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537137663","web","181.135.96.79","\N"
"ECACEN21","2571255","\\mod_forum\\event\\post_deleted","mod_forum","deleted","post","forum_posts","72682","d","0","656","70","394","512812","119","\N","0","1537137710","web","181.135.96.79","\N"
"ECACEN21","2571258","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537137710","web","181.135.96.79","\N"
"ECACEN21","2571278","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537137749","web","181.135.96.79","\N"
"ECACEN21","2571279","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537137750","web","181.135.96.79","\N"
"ECACEN21","2571644","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537138136","web","181.135.96.79","\N"
"ECACEN21","2571655","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537138140","web","181.135.96.79","\N"
"ECACEN21","2572101","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","72718","c","2","656","70","394","512812","119","\N","0","1537138633","web","181.135.96.79","\N"
"ECACEN21","2572102","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","72718","c","2","656","70","394","512812","119","\N","0","1537138633","web","181.135.96.79","\N"
"ECACEN21","2572105","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537138636","web","181.135.96.79","\N"
"ECACEN21","2572121","\\mod_forum\\event\\post_deleted","mod_forum","deleted","post","forum_posts","72718","d","0","656","70","394","512812","119","\N","0","1537138655","web","181.135.96.79","\N"
"ECACEN21","2572124","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537138655","web","181.135.96.79","\N"
"ECACEN21","2572599","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537139171","web","181.135.96.79","\N"
"ECACEN21","2572601","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537139172","web","181.135.96.79","\N"
"ECACEN21","2572608","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","60","r","2","657","70","395","512812","119","\N","0","1537139177","web","181.135.96.79","\N"
"ECACEN21","2572989","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537139584","web","181.135.96.79","\N"
"ECACEN21","2572991","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537139585","web","181.135.96.79","\N"
"ECACEN21","2573007","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537139594","web","181.135.96.79","\N"
"ECACEN21","2573015","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537139598","web","181.135.96.79","\N"
"ECACEN21","2573139","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","72756","c","2","656","70","394","512812","119","\N","0","1537139706","web","181.135.96.79","\N"
"ECACEN21","2573140","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","72756","c","2","656","70","394","512812","119","\N","0","1537139706","web","181.135.96.79","\N"
"ECACEN21","2573142","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537139709","web","181.135.96.79","\N"
"ECACEN21","2573186","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537139753","web","181.135.96.79","\N"
"ECACEN21","2573188","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537139754","web","181.135.96.79","\N"
"ECACEN21","2573205","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537139766","web","181.135.96.79","\N"
"ECACEN21","2573211","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537139769","web","181.135.96.79","\N"
"ECACEN21","2654301","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537234140","web","181.135.96.79","\N"
"ECACEN21","2654304","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537234141","web","181.135.96.79","\N"
"ECACEN21","2654318","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537234150","web","181.135.96.79","\N"
"ECACEN21","2654325","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537234153","web","181.135.96.79","\N"
"ECACEN21","2654390","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","60","r","2","657","70","395","512812","119","\N","0","1537234201","web","181.135.96.79","\N"
"ECACEN21","2655825","\\mod_journal\\event\\course_module_viewed","mod_journal","viewed","course_module","journal","7","r","2","670","70","408","512812","119","\N","0","1537235008","web","181.135.96.79","\N"
"ECACEN21","2656080","\\mod_journal\\event\\entry_updated","mod_journal","updated","entry","journal","7","u","2","670","70","408","512812","119","\N","0","1537235149","web","181.135.96.79","\N"
"ECACEN21","2656083","\\mod_journal\\event\\course_module_viewed","mod_journal","viewed","course_module","journal","7","r","2","670","70","408","512812","119","\N","0","1537235150","web","181.135.96.79","\N"
"ECACEN21","2685261","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537281257","web","190.29.114.169","\N"
"ECACEN21","2685262","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537281258","web","190.29.114.169","\N"
"ECACEN21","2685280","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537281281","web","190.29.114.169","\N"
"ECACEN21","2685287","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537281284","web","190.29.114.169","\N"
"ECACEN21","2685385","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","65","r","2","667","70","405","512812","119","\N","0","1537281366","web","190.29.114.169","\N"
"ECACEN21","2685531","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","59","r","2","655","70","393","512812","119","\N","0","1537281499","web","190.29.114.169","\N"
"ECACEN21","2685584","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","60","r","2","657","70","395","512812","119","\N","0","1537281543","web","190.29.114.169","\N"
"ECACEN21","2685637","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537281588","web","190.29.114.169","\N"
"ECACEN21","2685639","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537281590","web","190.29.114.169","\N"
"ECACEN21","2685774","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","62","r","2","639","70","377","512812","119","\N","0","1537281738","web","190.29.114.169","\N"
"ECACEN21","2685778","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","9304","r","2","639","70","377","512812","119","\N","0","1537281744","web","190.29.114.169","\N"
"ECACEN21","2686267","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537282208","web","190.29.114.169","\N"
"ECACEN21","2686271","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537282211","web","190.29.114.169","\N"
"ECACEN21","2788942","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537385737","web","181.135.96.79","\N"
"ECACEN21","2788944","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537385738","web","181.135.96.79","\N"
"ECACEN21","2788957","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537385749","web","181.135.96.79","\N"
"ECACEN21","2788961","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537385753","web","181.135.96.79","\N"
"ECACEN21","2789147","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","65","r","2","667","70","405","512812","119","\N","0","1537385865","web","181.135.96.79","\N"
"ECACEN21","2789749","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537386289","web","181.135.96.79","\N"
"ECACEN21","2789752","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537386293","web","181.135.96.79","\N"
"ECACEN21","2852380","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537454102","web","181.135.96.79","\N"
"ECACEN21","2852382","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1537454103","web","181.135.96.79","\N"
"ECACEN21","2852392","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","66","r","2","656","70","394","512812","119","\N","0","1537454110","web","181.135.96.79","\N"
"ECACEN21","2852394","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","6207","r","2","656","70","394","512812","119","\N","0","1537454113","web","181.135.96.79","\N"
"ECACEN21","2858674","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","65","r","2","667","70","405","512812","119","\N","0","1537459015","web","181.135.96.79","\N"
"ECACEN21","2858713","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1537459057","web","181.135.96.79","\N"
